id,title,longitude,latitude,distancia,name_bicipark,address_bicipark
11431457,Iglesia Evangélica Filadelfia Guadalquivir 1,-3.6853246238036528,40.44619399938698,1046.6509865390876,Bicipark Orense,"Avenida General Perón, 27"
11431601,Iglesia Evangélica Filadelfia Guillermo Pingarron 9,-3.6477186323226545,40.387393475080934,5002.734176237762,Bicipark Montalban,"Calle de Montalbán, 5"
11030099,Iglesia Evangélica Filadelfia Higinio Rodríguez 62,-3.6622858627113515,40.38672257682575,4246.042749886345,Bicipark Montalban,"Calle de Montalbán, 5"
11770121,Iglesia Evangélica Filadelfia Isabelita Usera 59,-3.7074073830087357,40.38150656323228,4306.273000887053,Bicipark Montalban,"Calle de Montalbán, 5"
11770131,Iglesia Evangélica Filadelfia Jaspe 56,-3.7066539512199044,40.37979944135075,4466.097806207658,Bicipark Montalban,"Calle de Montalbán, 5"
11769234,Iglesia Evangélica Filadelfia Lucano 17,-3.610456424036562,40.43949152296494,5918.866067073449,Bicipark Salamanca,Pl. del Marqués de Salamanca
11771501,Iglesia Evangélica Filadelfia Luis de Hoyos Sainz,-3.6390384001046554,40.4051469811212,4405.97291477908,Bicipark Salamanca,Pl. del Marqués de Salamanca
11772879,Iglesia Evangélica Filadelfia Luis Marín 2,-3.6392029649922164,40.39305380200769,5190.037356259908,Bicipark Montalban,"Calle de Montalbán, 5"
11772569,Iglesia Evangélica Filadelfia Manresa 48,-3.6933865159345056,40.49206894232612,2503.1050166594187,Bicipark Recuerdo,"Calle Hiedra, 26"
11778287,Iglesia Evangélica Filadelfia Mejorana 27,-3.672967700382854,40.383613937181266,4122.090170995617,Bicipark Montalban,"Calle de Montalbán, 5"
11769478,Iglesia Evangélica Filadelfia Nicolasa Gómez 39,-3.6134562575008045,40.441499522158246,5712.516690204476,Bicipark Salamanca,Pl. del Marqués de Salamanca
11772577,Iglesia Evangélica Filadelfia Nuestra Señora de Valverde 108,-3.6871152560912925,40.49688491376127,2447.861651378211,Bicipark Fuente de la Mora,Estación de Fuente de la Mora
12144599,Iglesia Evangélica Filadelfia Paseo Extremadura 179,-3.744625537533622,40.40753170377432,4257.754796054911,Bicipark Aviación,Parking Aviación Española
11769883,Iglesia Evangélica Filadelfia plaza Rendición de Breda,-3.731724453244233,40.377321699099916,4466.120234910774,Bicipark Aviación,Parking Aviación Española
11028338,Iglesia Evangélica Filadelfia Portugalete 29,-3.6336813603346316,40.427201283919715,3875.669539266173,Bicipark Salamanca,Pl. del Marqués de Salamanca
